"TargetFile","Key","SourceEnglish","ProposedMalay","Status","Note"
"lang\ms_MY\admin.lang","DictionaryAssetDisposalType","Type of disposal of assets","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryAvailability","Delivery delay","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryBatchStatus","Product lot/serial Quality Control status","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryCanton","States/Provinces","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryCivility","Honorific titles","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryCompanyJuridicalType","Third-party legal entities","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryCompanyType","Third-party types","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryCountry","Countries","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryCurrency","Currencies","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryEcotaxe","Ecotax (WEEE)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryEMailTemplates","Email Templates","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryExpenseTaxCat","Expense report - Transportation categories","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryExpenseTaxRange","Expense report - Range by transportation category","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryFees","Expense report - Types of expense report lines","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryFormatCards","Card formats","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryHolidayTypes","Leave - Types of leave","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryInvoiceSubtype","Invoice subtypes","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryMeasuringUnits","Measuring Units","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryOpportunityStatus","Lead status for project/lead","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryOrderMethods","Order methods","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryPaperFormat","Paper formats","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryPaymentConditions","Payment Terms","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryPaymentModes","Payment Modes","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryProspectContactLevel","Prospect potential level for contacts","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryProspectContactStatus","Prospect status for contacts","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryProspectLevel","Prospect potential level for companies","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryProspectStatus","Prospect status for companies","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryRegion","Regions","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryRevenueStamp","Amount of tax stamps","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionarySendingMethods","Shipping methods","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionarySocialContributions","Types of social or fiscal taxes","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionarySocialNetworks","Social Networks","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionarySource","Origin of proposals/orders/invoices","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryStaff","Number of Employees","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryTransportMode","Intracomm report - Transport mode","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryTypeContact","Contact/Address types","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryTypeOfContainer","Website - Type of website pages/containers","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryUnits","Units","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","DictionaryVAT","VAT Rates or Sales Tax Rates","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Emails","Emails","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","EmailTemplate","Template for email","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","EntryDeleted","Entry deleted","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","ErrorInEntryDeletion","Error in entry deletion","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Field","Field","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Fields","Fields","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Images","Images","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Index","Index","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","LandingPage","Landing page (reached after login)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","NotificationSetup","Email Notification module setup","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","NoWebsite","No website","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","OAuthServiceConfirmDeleteMessage","Are you sure you want to delete this OAuth entry ? All existing tokens for it will also be deleted.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","OAuthServiceConfirmDeleteTitle","Delete OAuth entry","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Passwords","Passwords","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","PDF","PDF","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission10001","Read website content","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission10002","Create/modify website content (html and JavaScript content)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission10003","Create/modify website content (dynamic php code). Dangerous, must be reserved to restricted developers.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission10005","Delete website content","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission1522","Delete documents","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission20001","Read leave requests (your leave and those of your subordinates)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission20002","Create/modify your leave requests (your leave and those of your subordinates)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission20003","Delete leave requests (your leave and those of your subordinates)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission20004","Read all leave requests (even those of user not subordinates)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission20005","Create/modify leave requests for everybody (even those of user not subordinates)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission20006","Administer leave requests (setup and update balance)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission20007","Approve leave requests","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission23001","Read Scheduled job","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission23002","Create/update Scheduled job","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission23003","Delete Scheduled job","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission23004","Execute Scheduled job","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2401","Read actions (events or tasks) linked to his user account (if owner of event or just assigned to)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2402","Create/modify actions (events or tasks) linked to his user account (if owner of event)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2403","Delete actions (events or tasks) linked to his user account (if owner of event)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2411","Read actions (events or tasks) of others","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2412","Create/modify actions (events or tasks) of others","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2413","Delete actions (events or tasks) of others","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2414","Export actions/tasks of others","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2501","Read/Download documents","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2502","Download documents","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2503","Submit or delete documents","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2515","Setup documents directories","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2610","Generate/modify users API key","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2801","Use FTP client in read mode (browse and download only)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission2802","Use FTP client in write mode (delete or upload files)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission3201","Read, Export and Control Immutable Logs and signature","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission3301","Generate new modules","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission40001","Read currencies and their rates","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission40002","Create/Update currencies and their rates","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission40003","Delete currencies and their rates","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4001","Read skill/job/position","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4002","Create/modify skill/job/position","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4003","Delete skill/job/position","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4021","Read evaluations (yours and your subordinates)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4022","Create/modify evaluations","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4023","Validate evaluation","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4025","Delete evaluation","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4028","See comparison menu","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4031","Read personal information","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4032","Write personal information","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission4033","Read all evaluations (even those of user not subordinates)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50101","Use Point of Sale (SimplePOS)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50151","Use Point of Sale (TakePOS)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50152","Edit sales lines","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50153","Edit ordered sales lines","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50201","Read transactions","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50202","Import transactions","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50331","Read objects of Zapier","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50332","Create/Update objects of Zapier","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50333","Delete objects of Zapier","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50401","Bind products and invoices with accounting accounts","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50411","Read operations in ledger","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50412","Write/Edit operations in ledger","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50414","Delete operations in ledger","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50415","Delete all operations by year and journal in ledger","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50418","Export operations of the ledger","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50420","Report and export reports (turnover, balance, journals, ledger)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50430","Define fiscal periods. Validate transactions and close fiscal periods.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission50440","Manage chart of accounts, setup of accountancy","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission51001","Read assets","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission51002","Create/Update assets","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission51003","Delete assets","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission51005","Setup types of asset","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission54001","Print","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission55001","Read polls","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission55002","Create/modify polls","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission57001","Read articles","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission57002","Create/modify articles","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission57003","Validate articles","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission57004","Delete articles","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission59001","Read commercial margins","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission59002","Define commercial margins","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission59003","Read every user margin","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission63001","Read resources","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission63002","Create/modify resources","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission63003","Delete resources","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission63004","Link resources to agenda events","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission64001","Allow direct printing","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission67001","Allow printing of receipts","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission68001","Read intracomm report","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission68002","Create/modify intracomm report","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission68004","Delete intracomm report","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission941601","Read receptions","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission941602","Create and modify receptions","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission941603","Validate receptions","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission941604","Send receptions by email","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission941605","Export receptions","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Permission941606","Delete receptions","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Post-PromptHelp","This text will always be added after the text you enter to make an AI request","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Pre-PromptHelp","This text will always be added before the text you enter to make an AI request","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Sell","Sell","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Server","Server","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Sessions","User sessions","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","SetupNotSaved","Setup not saved","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","SetupSaved","Setup saved","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Table","Table","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Tables","Tables","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Text","Text","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","TypeOfUnit","Type of unit","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Upgrade","Upgrade","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","VATManagement","Sales Tax Management","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\admin.lang","Version","Version","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\agenda.lang","InvoiceDeleted","Invoice deleted","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\agenda.lang","OrderDeleted","Order deleted","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AccountancyCodeAsset","Accounting code (asset)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AccountancyCodeDepreciationAsset","Accounting code (depreciation asset account)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AccountancyCodeDepreciationExpense","Accounting code (depreciation expense account)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","Asset","Asset","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","ASSET_ACCOUNTANCY_CATEGORY","Fixed asset accounting group","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","ASSET_DEPRECIATION_DURATION_PER_YEAR","Proportional period in days for calculating amortization over one year","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeAcceleratedDepreciation","Account","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeAsset","Asset","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeDepreciationAcceleratedDepreciation","Accelerated depreciation (tax)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeDepreciationAsset","Depreciation","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeDepreciationEconomic","Economic depreciation","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeDepreciationExpense","Depreciation expense","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeEndowmentAcceleratedDepreciation","Depreciation expense","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeProceedsFromSales","Proceeds from disposal","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeProvisionAcceleratedDepreciation","Repossession/Provision","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeReceivableOnAssignment","Receivable on disposal","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodes","Accounting accounts","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeValueAssetSold","Value of asset disposed","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeVatCollected","Collected VAT","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAccountancyCodeVatDeductible","Recovered VAT on assets","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAcquisitionType","Type of acquisition","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAcquisitionTypeNew","New","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAcquisitionTypeOccasion","Used","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetAcquisitionValueHT","Acquisition amount (without taxes)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetBaseDepreciationHT","Depreciation basis (excl. VAT)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetConfirmDisposalAsk","Are you sure you want to dispose of the asset <b> %s</b>?","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetConfirmReOpenAsk","Are you sure you want to reopen the asset <b> %s</b>?","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetCumulativeDepreciationHT","Cumulative depreciation (excl. VAT)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDateAcquisition","Acquisition date","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDateStart","Date of start-up","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciation","Depreciation","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationBeginDate","Start of depreciation on","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationDate","Depreciation date","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationDuration","Duration","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationHT","Depreciation (excl. VAT)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionAcceleratedDepreciation","Accelerated depreciation (tax)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionAmountBaseDeductibleHT","Deductible base (excl. VAT)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionAmountBaseDepreciationHT","Depreciation base (excl. VAT)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDegressiveRate","Degressive rate","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDepreciationType","Depreciation type","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDepreciationTypeDegressive","Degressive","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDepreciationTypeExceptional","Exceptional","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDepreciationTypeLinear","Linear","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDuration","Duration","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDurationType","Type duration","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDurationTypeAnnual","Annual","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDurationTypeDaily","Daily","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionDurationTypeMonthly","Monthly","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionEconomic","Economic depreciation","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptionRate","Rate (%%)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\assets.lang","AssetDepreciationOptions","Depreciation options","","needs_translation","Direct en_US vs ms_MY gap"
